Year,Geography,Sex,Age group,GeoCode,Value
2019,Manitoba,Males,15 to 24 years,46,13.1
2019,Manitoba,Males,25 years and over,46,4.5
2019,Manitoba,Males,25 to 44 years,46,4.9
2019,Manitoba,Males,45 to 64 years,46,4.3
2019,Manitoba,Males,45 years and over,46,4.0
2019,Manitoba,Males,25 to 54 years,46,4.6
2019,Manitoba,Males,55 years and over,46,4.0
2019,Manitoba,Males,15 to 64 years,46,6.1
2019,Manitoba,Males,15 to 19 years,46,18.8
2019,Manitoba,Males,20 to 24 years,46,10.2
2019,Manitoba,Males,25 to 29 years,46,6.9
2019,Manitoba,Males,30 to 34 years,46,5.0
2019,Manitoba,Males,35 to 39 years,46,4.0
2019,Manitoba,Males,40 to 44 years,46,3.9
2019,Manitoba,Males,45 to 49 years,46,4.3
2019,Manitoba,Males,50 to 54 years,46,3.7
2019,Manitoba,Males,55 to 59 years,46,4.0
2019,Manitoba,Males,60 to 64 years,46,5.4
2019,Manitoba,Males,65 years and over,46,
2019,Manitoba,Males,65 to 69 years,46,
2019,Manitoba,Males,70 years and over,46,
2019,Manitoba,Females,15 years and over,46,4.7
2019,Manitoba,Females,15 to 24 years,46,8.5
2019,Manitoba,Females,25 years and over,46,4.0
2019,Manitoba,Females,25 to 44 years,46,4.5
2019,Manitoba,Females,45 to 64 years,46,3.5
2019,Manitoba,Females,45 years and over,46,3.4
2019,Manitoba,Females,25 to 54 years,46,4.1
2019,Manitoba,Females,55 years and over,46,3.3
2019,Manitoba,Females,15 to 64 years,46,4.8
2019,Manitoba,Females,15 to 19 years,46,11.2
2019,Manitoba,Females,20 to 24 years,46,6.5
2019,Manitoba,Females,25 to 29 years,46,5.4
2019,Manitoba,Females,30 to 34 years,46,4.5
2019,Manitoba,Females,35 to 39 years,46,4.3
2019,Manitoba,Females,40 to 44 years,46,3.7
2019,Manitoba,Females,45 to 49 years,46,3.9
2019,Manitoba,Females,50 to 54 years,46,2.9
2019,Manitoba,Females,55 to 59 years,46,3.4
2019,Manitoba,Females,60 to 64 years,46,4.6
2019,Manitoba,Females,65 years and over,46,
2019,Manitoba,Females,65 to 69 years,46,
2019,Manitoba,Females,70 years and over,46,
2019,Saskatchewan,Both sexes,15 years and over,47,5.5
2019,Saskatchewan,Both sexes,15 to 24 years,47,11.4
2019,Saskatchewan,Both sexes,25 years and over,47,4.5
2019,Saskatchewan,Both sexes,25 to 44 years,47,5.0
2019,Saskatchewan,Both sexes,45 to 64 years,47,4.2
2019,Saskatchewan,Both sexes,45 years and over,47,4.0
2019,Saskatchewan,Both sexes,25 to 54 years,47,4.8
2019,Saskatchewan,Both sexes,55 years and over,47,3.8
2019,Saskatchewan,Both sexes,15 to 64 years,47,5.7
2019,Saskatchewan,Both sexes,15 to 19 years,47,16.1
2019,Saskatchewan,Both sexes,20 to 24 years,47,8.6
2019,Saskatchewan,Both sexes,25 to 29 years,47,6.6
2019,Saskatchewan,Both sexes,30 to 34 years,47,5.4
2019,Saskatchewan,Both sexes,35 to 39 years,47,4.1
2019,Saskatchewan,Both sexes,40 to 44 years,47,3.7
2019,Saskatchewan,Both sexes,45 to 49 years,47,4.6
2019,Saskatchewan,Both sexes,50 to 54 years,47,4.2
2019,Saskatchewan,Both sexes,55 to 59 years,47,3.7
2019,Saskatchewan,Both sexes,60 to 64 years,47,4.3
2019,Saskatchewan,Both sexes,65 years and over,47,3.1
2019,Saskatchewan,Both sexes,65 to 69 years,47,3.7
2019,Saskatchewan,Both sexes,70 years and over,47,
2019,Saskatchewan,Males,15 years and over,47,5.6
2019,Saskatchewan,Males,15 to 24 years,47,11.9
2019,Saskatchewan,Males,25 years and over,47,4.6
2019,Saskatchewan,Males,25 to 44 years,47,5.1
2019,Saskatchewan,Males,45 to 64 years,47,4.2
2019,Saskatchewan,Males,45 years and over,47,4.0
2019,Saskatchewan,Males,25 to 54 years,47,4.9
2019,Saskatchewan,Males,55 years and over,47,3.7
2019,Saskatchewan,Males,15 to 64 years,47,5.8
2019,Saskatchewan,Males,15 to 19 years,47,16.8
2019,Saskatchewan,Males,20 to 24 years,47,9.1
2019,Saskatchewan,Males,25 to 29 years,47,6.3
2019,Saskatchewan,Males,30 to 34 years,47,5.7
2019,Saskatchewan,Males,35 to 39 years,47,4.2
2019,Saskatchewan,Males,40 to 44 years,47,4.1
2019,Saskatchewan,Males,45 to 49 years,47,4.9
2019,Saskatchewan,Males,50 to 54 years,47,4.2
2019,Saskatchewan,Males,55 to 59 years,47,3.1
2019,Saskatchewan,Males,60 to 64 years,47,5.0
2019,Saskatchewan,Males,65 years and over,47,
2019,Saskatchewan,Males,65 to 69 years,47,
2019,Saskatchewan,Males,70 years and over,47,
2019,Saskatchewan,Females,15 years and over,47,5.4
2019,Saskatchewan,Females,15 to 24 years,47,10.8
2019,Saskatchewan,Females,25 years and over,47,4.4
2019,Saskatchewan,Females,25 to 44 years,47,4.8
2019,Saskatchewan,Females,45 to 64 years,47,4.2
2019,Saskatchewan,Females,45 years and over,47,4.1
2019,Saskatchewan,Females,25 to 54 years,47,4.7
2019,Saskatchewan,Females,55 years and over,47,3.8
2019,Saskatchewan,Females,15 to 64 years,47,5.5
2019,Saskatchewan,Females,15 to 19 years,47,14.7
2019,Saskatchewan,Females,20 to 24 years,47,8.0
2019,Saskatchewan,Females,25 to 29 years,47,7.0
2019,Saskatchewan,Females,30 to 34 years,47,5.0
2019,Saskatchewan,Females,35 to 39 years,47,3.7
2019,Saskatchewan,Females,40 to 44 years,47,3.3
2019,Saskatchewan,Females,45 to 49 years,47,4.3
2019,Saskatchewan,Females,50 to 54 years,47,4.3
2019,Saskatchewan,Females,55 to 59 years,47,4.4
2019,Saskatchewan,Females,60 to 64 years,47,3.6
2019,Saskatchewan,Females,65 years and over,47,
2019,Saskatchewan,Females,65 to 69 years,47,
2019,Saskatchewan,Females,70 years and over,47,
2019,Alberta,Both sexes,15 years and over,48,6.8
2019,Alberta,Both sexes,15 to 24 years,48,12.2
2019,Alberta,Both sexes,25 years and over,48,6.0
2019,Alberta,Both sexes,25 to 44 years,48,5.9
2019,Alberta,Both sexes,45 to 64 years,48,6.2
2019,Alberta,Both sexes,45 years and over,48,6.1
2019,Alberta,Both sexes,25 to 54 years,48,5.7
2019,Alberta,Both sexes,55 years and over,48,7.0
2019,Alberta,Both sexes,15 to 64 years,48,6.9
2019,Alberta,Both sexes,15 to 19 years,48,19.0
2019,Alberta,Both sexes,20 to 24 years,48,8.5
2019,Alberta,Both sexes,25 to 29 years,48,6.9
2019,Alberta,Both sexes,30 to 34 years,48,6.4
2019,Alberta,Both sexes,35 to 39 years,48,5.3
2019,Alberta,Both sexes,40 to 44 years,48,4.9
2019,Alberta,Both sexes,45 to 49 years,48,5.1
2019,Alberta,Both sexes,50 to 54 years,48,5.2
2019,Alberta,Both sexes,55 to 59 years,48,6.9
2019,Alberta,Both sexes,60 to 64 years,48,8.3
2019,Alberta,Both sexes,65 years and over,48,5.5
2019,Alberta,Both sexes,65 to 69 years,48,6.2
2019,Alberta,Both sexes,70 years and over,48,4.3
2019,Alberta,Males,15 years and over,48,7.5
2019,Alberta,Males,15 to 24 years,48,14.6
2019,Alberta,Males,25 years and over,48,6.4
2019,Alberta,Males,25 to 44 years,48,6.1
2019,Alberta,Males,45 to 64 years,48,6.7
2019,Alberta,Males,45 years and over,48,6.7
2019,Alberta,Males,25 to 54 years,48,5.8
2019,Alberta,Males,55 years and over,48,8.1
2019,Alberta,Males,15 to 64 years,48,7.5
2019,Alberta,Males,15 to 19 years,48,21.9
2019,Alberta,Males,20 to 24 years,48,10.6
2019,Alberta,Males,25 to 29 years,48,7.2
2019,Alberta,Males,30 to 34 years,48,6.8
2019,Alberta,Males,35 to 39 years,48,5.0
2019,Alberta,Males,40 to 44 years,48,5.3
2019,Alberta,Males,45 to 49 years,48,5.1
2019,Alberta,Males,50 to 54 years,48,5.6
2019,Alberta,Males,55 to 59 years,48,7.6
2019,Alberta,Males,60 to 64 years,48,9.7
2019,Alberta,Males,65 years and over,48,
2019,Alberta,Males,65 to 69 years,48,
2019,Alberta,Males,70 years and over,48,
2019,Alberta,Females,15 years and over,48,6.1
2019,Alberta,Females,15 to 24 years,48,9.7
2019,Alberta,Females,25 years and over,48,5.5
2019,Alberta,Females,25 to 44 years,48,5.7
2019,Alberta,Females,45 to 64 years,48,5.5
2019,Alberta,Females,45 years and over,48,5.3
2019,Alberta,Females,25 to 54 years,48,5.4
2019,Alberta,Females,55 years and over,48,5.7
2019,Alberta,Females,15 to 64 years,48,6.2
2019,Alberta,Females,15 to 19 years,48,16.0
2019,Alberta,Females,20 to 24 years,48,6.1
2019,Alberta,Females,25 to 29 years,48,6.6
2019,Alberta,Females,30 to 34 years,48,5.9
2019,Alberta,Females,35 to 39 years,48,5.7
2019,Alberta,Females,40 to 44 years,48,4.6
2019,Alberta,Females,45 to 49 years,48,5.1
2019,Alberta,Females,50 to 54 years,48,4.7
2019,Alberta,Females,55 to 59 years,48,6.1
2019,Alberta,Females,60 to 64 years,48,6.6
2019,Alberta,Females,65 years and over,48,
2019,Alberta,Females,65 to 69 years,48,
2019,Alberta,Females,70 years and over,48,
2019,British Columbia,Both sexes,15 years and over,59,4.8
2019,British Columbia,Both sexes,15 to 24 years,59,9.2
2019,British Columbia,Both sexes,25 years and over,59,4.1
2019,British Columbia,Both sexes,25 to 44 years,59,4.1
2019,British Columbia,Both sexes,45 to 64 years,59,4.2
2019,British Columbia,Both sexes,45 years and over,59,4.0
2019,British Columbia,Both sexes,25 to 54 years,59,4.0
2019,British Columbia,Both sexes,55 years and over,59,4.3
2019,British Columbia,Both sexes,15 to 64 years,59,4.9
2019,British Columbia,Both sexes,15 to 19 years,59,12.5
2019,British Columbia,Both sexes,20 to 24 years,59,7.5
2019,British Columbia,Both sexes,25 to 29 years,59,4.9
2019,British Columbia,Both sexes,30 to 34 years,59,3.8
2019,British Columbia,Both sexes,35 to 39 years,59,3.8
2019,British Columbia,Both sexes,40 to 44 years,59,3.7
2019,British Columbia,Both sexes,45 to 49 years,59,3.4
2019,British Columbia,Both sexes,50 to 54 years,59,4.0
2019,British Columbia,Both sexes,55 to 59 years,59,3.9
2019,British Columbia,Both sexes,60 to 64 years,59,6.1
2019,British Columbia,Both sexes,65 years and over,59,2.6
2019,British Columbia,Both sexes,65 to 69 years,59,2.4
2019,British Columbia,Both sexes,70 years and over,59,2.9
2019,British Columbia,Males,15 years and over,59,4.8
2019,British Columbia,Males,15 to 24 years,59,10.2
2019,British Columbia,Males,25 years and over,59,3.9
2019,British Columbia,Males,25 to 44 years,59,3.9
2019,British Columbia,Males,45 to 64 years,59,4.1
2019,British Columbia,Males,45 years and over,59,3.9
2019,British Columbia,Males,25 to 54 years,59,3.8
2019,British Columbia,Males,55 years and over,59,4.1
2019,British Columbia,Males,15 to 64 years,59,4.9
2019,British Columbia,Males,15 to 19 years,59,14.0
2019,British Columbia,Males,20 to 24 years,59,8.3
2019,British Columbia,Males,25 to 29 years,59,4.8
2019,British Columbia,Males,30 to 34 years,59,3.2
2019,British Columbia,Males,35 to 39 years,59,4.3
2019,British Columbia,Males,40 to 44 years,59,3.2
2019,British Columbia,Males,45 to 49 years,59,3.8
2019,British Columbia,Males,50 to 54 years,59,3.4
2019,British Columbia,Males,55 to 59 years,59,3.8
2019,British Columbia,Males,60 to 64 years,59,6.0
2019,British Columbia,Males,65 years and over,59,2.4
2019,British Columbia,Males,65 to 69 years,59,
2019,British Columbia,Males,70 years and over,59,
2019,British Columbia,Females,15 years and over,59,4.8
2019,British Columbia,Females,15 to 24 years,59,8.1
2019,British Columbia,Females,25 years and over,59,4.3
2019,British Columbia,Females,25 to 44 years,59,4.4
2019,British Columbia,Females,45 to 64 years,59,4.3
2019,British Columbia,Females,45 years and over,59,4.2
2019,British Columbia,Females,25 to 54 years,59,4.2
2019,British Columbia,Females,55 years and over,59,4.5
2019,British Columbia,Females,15 to 64 years,59,4.9
2019,British Columbia,Females,15 to 19 years,59,10.9
2019,British Columbia,Females,20 to 24 years,59,6.7
2019,British Columbia,Females,25 to 29 years,59,5.1
2019,British Columbia,Females,30 to 34 years,59,4.6
2019,British Columbia,Females,35 to 39 years,59,3.4
2019,British Columbia,Females,40 to 44 years,59,4.3
2019,British Columbia,Females,45 to 49 years,59,3.1
2019,British Columbia,Females,50 to 54 years,59,4.6
2019,British Columbia,Females,55 to 59 years,59,4.0
2019,British Columbia,Females,60 to 64 years,59,6.3
2019,British Columbia,Females,65 years and over,59,2.9
2019,British Columbia,Females,65 to 69 years,59,
2019,British Columbia,Females,70 years and over,59,
2020,Canada,Both sexes,15 to 24 years,,20.1
2020,Canada,Both sexes,25 years and over,,8.0
2020,Canada,Both sexes,25 to 44 years,,8.5
2020,Canada,Both sexes,45 to 64 years,,7.4
2020,Canada,Both sexes,45 years and over,,7.4
2020,Canada,Both sexes,25 to 54 years,,7.9
2020,Canada,Both sexes,55 years and over,,8.2
2020,Canada,Both sexes,15 to 64 years,,9.7
2020,Canada,Both sexes,15 to 19 years,,23.6
2020,Canada,Both sexes,20 to 24 years,,18.2
2020,Canada,Both sexes,25 to 29 years,,11.0
2020,Canada,Both sexes,30 to 34 years,,8.4
2020,Canada,Both sexes,35 to 39 years,,7.7
2020,Canada,Both sexes,40 to 44 years,,6.7
2020,Canada,Both sexes,45 to 49 years,,6.5
2020,Canada,Both sexes,50 to 54 years,,6.8
2020,Canada,Both sexes,55 to 59 years,,7.7
2020,Canada,Both sexes,60 to 64 years,,9.0
2020,Canada,Both sexes,65 years and over,,7.9
2020,Canada,Both sexes,65 to 69 years,,9.5
2020,Canada,Both sexes,70 years and over,,5.2
2020,Canada,Males,15 years and over,,9.8
2020,Canada,Males,15 to 24 years,,20.7
2020,Canada,Males,25 years and over,,8.0
2020,Canada,Males,25 to 44 years,,8.7
2020,Canada,Males,45 to 64 years,,7.4
2020,Canada,Males,45 years and over,,7.4
2020,Canada,Males,25 to 54 years,,7.9
2020,Canada,Males,55 years and over,,8.3
2020,Canada,Males,15 to 64 years,,9.9
2020,Canada,Males,15 to 19 years,,24.1
2020,Canada,Males,20 to 24 years,,19.0
2020,Canada,Males,25 to 29 years,,12.2
2020,Canada,Males,30 to 34 years,,8.3
2020,Canada,Males,35 to 39 years,,7.5
2020,Canada,Males,40 to 44 years,,6.6
2020,Canada,Males,45 to 49 years,,5.9
2020,Canada,Males,50 to 54 years,,6.7
2020,Canada,Males,55 to 59 years,,8.0
2020,Canada,Males,60 to 64 years,,9.4
2020,Canada,Males,65 years and over,,7.4
2020,Canada,Males,65 to 69 years,,9.3
2020,Canada,Males,70 years and over,,4.5
2020,Canada,Females,15 years and over,,9.5
2020,Canada,Females,15 to 24 years,,19.4
2020,Canada,Females,25 years and over,,7.9
2020,Canada,Females,25 to 44 years,,8.2
2020,Canada,Females,45 to 64 years,,7.4
2020,Canada,Females,45 years and over,,7.5
2020,Canada,Females,25 to 54 years,,7.8
2020,Canada,Females,55 years and over,,8.0
2020,Canada,Females,15 to 64 years,,9.6
2020,Canada,Females,15 to 19 years,,23.1
2020,Canada,Females,20 to 24 years,,17.2
2020,Canada,Females,25 to 29 years,,9.7
2020,Canada,Females,30 to 34 years,,8.5
2020,Canada,Females,35 to 39 years,,7.9
2020,Canada,Females,40 to 44 years,,6.8
2020,Canada,Females,45 to 49 years,,7.1
2020,Canada,Females,50 to 54 years,,6.9
2020,Canada,Females,55 to 59 years,,7.5
2020,Canada,Females,60 to 64 years,,8.6
2020,Canada,Females,65 years and over,,8.6
2020,Canada,Females,65 to 69 years,,9.7
2020,Canada,Females,70 years and over,,6.4
2020,Newfoundland and Labrador,Both sexes,15 years and over,10,14.4
2020,Newfoundland and Labrador,Both sexes,15 to 24 years,10,21.5
2020,Newfoundland and Labrador,Both sexes,25 years and over,10,13.3
2020,Newfoundland and Labrador,Both sexes,25 to 44 years,10,12.1
2020,Newfoundland and Labrador,Both sexes,45 to 64 years,10,14.0
2020,Newfoundland and Labrador,Both sexes,45 years and over,10,14.2
2020,Newfoundland and Labrador,Both sexes,25 to 54 years,10,11.5
2020,Newfoundland and Labrador,Both sexes,55 years and over,10,18.1
2020,Newfoundland and Labrador,Both sexes,15 to 64 years,10,14.2
2020,Newfoundland and Labrador,Both sexes,15 to 19 years,10,23.5
2020,Newfoundland and Labrador,Both sexes,20 to 24 years,10,20.5
2020,Newfoundland and Labrador,Both sexes,25 to 29 years,10,14.2
2020,Newfoundland and Labrador,Both sexes,30 to 34 years,10,12.2
2020,Newfoundland and Labrador,Both sexes,35 to 39 years,10,9.1
2020,Newfoundland and Labrador,Both sexes,40 to 44 years,10,13.0
2020,Newfoundland and Labrador,Both sexes,45 to 49 years,10,10.1
2020,Newfoundland and Labrador,Both sexes,50 to 54 years,10,10.9
2020,Newfoundland and Labrador,Both sexes,55 to 59 years,10,15.7
2020,Newfoundland and Labrador,Both sexes,60 to 64 years,10,22.6
2020,Newfoundland and Labrador,Both sexes,65 years and over,10,16.5
2020,Newfoundland and Labrador,Both sexes,65 to 69 years,10,19.4
2020,Newfoundland and Labrador,Both sexes,70 years and over,10,
2020,Newfoundland and Labrador,Males,15 years and over,10,17.8
2020,Newfoundland and Labrador,Males,15 to 24 years,10,25.1
2020,Newfoundland and Labrador,Males,25 years and over,10,16.7
2020,Newfoundland and Labrador,Males,25 to 44 years,10,15.3
2020,Newfoundland and Labrador,Males,45 to 64 years,10,17.7
2020,Newfoundland and Labrador,Males,45 years and over,10,17.8
2020,Newfoundland and Labrador,Males,25 to 54 years,10,14.5
2020,Newfoundland and Labrador,Males,55 years and over,10,22.0
2020,Newfoundland and Labrador,Males,15 to 64 years,10,17.7
2020,Newfoundland and Labrador,Males,15 to 19 years,10,23.6
2020,Newfoundland and Labrador,Males,20 to 24 years,10,26.1
2020,Newfoundland and Labrador,Males,25 to 29 years,10,17.4
2020,Newfoundland and Labrador,Males,30 to 34 years,10,16.2
2020,Newfoundland and Labrador,Males,35 to 39 years,10,12.1
2020,Newfoundland and Labrador,Males,40 to 44 years,10,14.9
2020,Newfoundland and Labrador,Males,45 to 49 years,10,12.4
2020,Newfoundland and Labrador,Males,50 to 54 years,10,14.1
2020,Newfoundland and Labrador,Males,55 to 59 years,10,20.7
2020,Newfoundland and Labrador,Males,60 to 64 years,10,25.2
2020,Newfoundland and Labrador,Males,65 years and over,10,
2020,Newfoundland and Labrador,Males,65 to 69 years,10,
2020,Newfoundland and Labrador,Males,70 years and over,10,
2020,Newfoundland and Labrador,Females,15 years and over,10,10.6
2020,Newfoundland and Labrador,Females,15 to 24 years,10,17.8
2020,Newfoundland and Labrador,Females,25 years and over,10,9.5
2020,Newfoundland and Labrador,Females,25 to 44 years,10,9.0
2020,Newfoundland and Labrador,Females,45 to 64 years,10,9.9
2020,Newfoundland and Labrador,Females,45 years and over,10,10.0
2020,Newfoundland and Labrador,Females,25 to 54 years,10,8.5
2020,Newfoundland and Labrador,Females,55 years and over,10,13.0
2020,Newfoundland and Labrador,Females,15 to 64 years,10,10.5
2020,Newfoundland and Labrador,Females,15 to 19 years,10,23.4
2020,Newfoundland and Labrador,Females,20 to 24 years,10,13.1
2020,Newfoundland and Labrador,Females,25 to 29 years,10,10.6
2020,Newfoundland and Labrador,Females,30 to 34 years,10,8.3
2020,Newfoundland and Labrador,Females,35 to 39 years,10,6.4
2020,Newfoundland and Labrador,Females,40 to 44 years,10,11.0
2020,Newfoundland and Labrador,Females,45 to 49 years,10,7.9
2020,Newfoundland and Labrador,Females,50 to 54 years,10,7.5
2020,Newfoundland and Labrador,Females,55 to 59 years,10,9.6
2020,Newfoundland and Labrador,Females,60 to 64 years,10,18.4
2020,Newfoundland and Labrador,Females,65 years and over,10,
2020,Newfoundland and Labrador,Females,65 to 69 years,10,
2020,Newfoundland and Labrador,Females,70 years and over,10,
2020,Prince Edward Island,Both sexes,15 years and over,11,10.5
2020,Prince Edward Island,Both sexes,15 to 24 years,11,16.8
2020,Prince Edward Island,Both sexes,25 years and over,11,9.4
2020,Prince Edward Island,Both sexes,25 to 44 years,11,9.4
2020,Prince Edward Island,Both sexes,45 to 64 years,11,8.9
2020,Prince Edward Island,Both sexes,45 years and over,11,9.2
2020,Prince Edward Island,Both sexes,25 to 54 years,11,9.2
2020,Prince Edward Island,Both sexes,55 years and over,11,10.0
2020,Prince Edward Island,Both sexes,15 to 64 years,11,10.5
2020,Prince Edward Island,Both sexes,15 to 19 years,11,21.3
2020,Prince Edward Island,Both sexes,20 to 24 years,11,14.4
2020,Prince Edward Island,Both sexes,25 to 29 years,11,11.5
2020,Prince Edward Island,Both sexes,30 to 34 years,11,7.6
2020,Prince Edward Island,Both sexes,35 to 39 years,11,10.3
2020,Prince Edward Island,Both sexes,40 to 44 years,11,7.9
2020,Prince Edward Island,Both sexes,45 to 49 years,11,8.2
2020,Prince Edward Island,Both sexes,50 to 54 years,11,8.3
2020,Prince Edward Island,Both sexes,55 to 59 years,11,9.0
2020,Prince Edward Island,Both sexes,60 to 64 years,11,10.6
2020,Prince Edward Island,Both sexes,65 years and over,11,10.9
2020,Prince Edward Island,Both sexes,65 to 69 years,11,15.2
