Year,Âge au décès,Sexe,Causes of death,Value
2015,55 à 64 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",2.6
2015,55 à 64 ans,Les deux sexes,Diabète sucré,16.9
2015,55 à 64 ans,Les deux sexes,Maladies du coeur,101.1
2015,55 à 64 ans,Les deux sexes,Grippe et pneumopathie,7.0
2015,55 à 64 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2015,55 à 64 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,19.8
2015,55 à 64 ans,Hommes,Tumeurs malignes,287.7
2015,55 à 64 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",3.0
2015,55 à 64 ans,Hommes,Diabète sucré,22.3
2015,55 à 64 ans,Hommes,Maladies du coeur,150.1
2015,55 à 64 ans,Hommes,Grippe et pneumopathie,7.6
2015,55 à 64 ans,Hommes,Acute bronchitis and bronchiolitis,0.1
2015,55 à 64 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,22.3
2015,55 à 64 ans,Femmes,Tumeurs malignes,259.4
2015,55 à 64 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",2.2
2015,55 à 64 ans,Femmes,Diabète sucré,11.6
2015,55 à 64 ans,Femmes,Maladies du coeur,52.7
2015,55 à 64 ans,Femmes,Grippe et pneumopathie,6.4
2015,55 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2015,55 à 64 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,17.3
2015,55 à 59 ans,Les deux sexes,Tumeurs malignes,209.4
2015,55 à 59 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",1.9
2015,55 à 59 ans,Les deux sexes,Diabète sucré,12.6
2015,55 à 59 ans,Les deux sexes,Maladies du coeur,77.4
2015,55 à 59 ans,Les deux sexes,Grippe et pneumopathie,5.6
2015,55 à 59 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2015,55 à 59 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,12.7
2015,55 à 59 ans,Hommes,Tumeurs malignes,209.8
2015,55 à 59 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",2.3
2015,55 à 59 ans,Hommes,Diabète sucré,16.5
2015,55 à 59 ans,Hommes,Maladies du coeur,118.8
2015,55 à 59 ans,Hommes,Grippe et pneumopathie,6.5
2015,55 à 59 ans,Hommes,Acute bronchitis and bronchiolitis,0.2
2015,55 à 59 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,13.7
2015,55 à 59 ans,Femmes,Tumeurs malignes,209.0
2015,55 à 59 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",1.5
2015,55 à 59 ans,Femmes,Diabète sucré,8.7
2015,55 à 59 ans,Femmes,Maladies du coeur,36.1
2015,55 à 59 ans,Femmes,Grippe et pneumopathie,4.8
2015,55 à 59 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2015,55 à 59 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,11.7
2015,60 à 64 ans,Les deux sexes,Tumeurs malignes,348.1
2015,60 à 64 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",3.4
2015,60 à 64 ans,Les deux sexes,Diabète sucré,21.9
2015,60 à 64 ans,Les deux sexes,Maladies du coeur,128.7
2015,60 à 64 ans,Les deux sexes,Grippe et pneumopathie,8.6
2015,60 à 64 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2015,60 à 64 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,28.0
2015,60 à 64 ans,Hommes,Tumeurs malignes,379.4
2015,60 à 64 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",3.8
2015,60 à 64 ans,Hommes,Diabète sucré,29.1
2015,60 à 64 ans,Hommes,Maladies du coeur,187.0
2015,60 à 64 ans,Hommes,Grippe et pneumopathie,8.9
2015,60 à 64 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2015,60 à 64 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,32.3
2015,60 à 64 ans,Femmes,Tumeurs malignes,317.5
2015,60 à 64 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",3.0
2015,60 à 64 ans,Femmes,Diabète sucré,14.9
2015,60 à 64 ans,Femmes,Maladies du coeur,71.8
2015,60 à 64 ans,Femmes,Grippe et pneumopathie,8.3
2015,60 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2015,60 à 64 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,23.7
2015,65 à 74 ans,Les deux sexes,Tumeurs malignes,622.8
2015,65 à 74 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",7.9
2015,65 à 74 ans,Les deux sexes,Diabète sucré,47.3
2015,65 à 74 ans,Les deux sexes,Maladies du coeur,244.7
2015,65 à 74 ans,Les deux sexes,Grippe et pneumopathie,21.6
2015,65 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.3
2015,65 à 74 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,78.6
2015,65 à 74 ans,Hommes,Tumeurs malignes,712.6
2015,65 à 74 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",9.8
2015,65 à 74 ans,Hommes,Diabète sucré,63.7
2015,65 à 74 ans,Hommes,Maladies du coeur,342.5
2015,65 à 74 ans,Hommes,Grippe et pneumopathie,26.2
2015,65 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.2
2015,65 à 74 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,84.7
2015,65 à 74 ans,Femmes,Tumeurs malignes,539.0
2015,65 à 74 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",6.2
2015,65 à 74 ans,Femmes,Diabète sucré,32.0
2015,65 à 74 ans,Femmes,Maladies du coeur,153.3
2015,65 à 74 ans,Femmes,Grippe et pneumopathie,17.4
2015,65 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.4
2015,65 à 74 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,72.8
2015,65 à 69 ans,Les deux sexes,Tumeurs malignes,511.4
2015,65 à 69 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",6.0
2015,65 à 69 ans,Les deux sexes,Diabète sucré,40.0
2015,65 à 69 ans,Les deux sexes,Maladies du coeur,195.3
2015,65 à 69 ans,Les deux sexes,Grippe et pneumopathie,15.0
2015,65 à 69 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.2
2015,65 à 69 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,56.6
2015,65 à 69 ans,Hommes,Tumeurs malignes,579.4
2015,65 à 69 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",7.6
2015,65 à 69 ans,Hommes,Diabète sucré,52.8
2015,65 à 69 ans,Hommes,Maladies du coeur,280.6
2015,65 à 69 ans,Hommes,Grippe et pneumopathie,18.0
2015,65 à 69 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2015,65 à 69 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,60.6
2015,65 à 69 ans,Femmes,Tumeurs malignes,446.6
2015,65 à 69 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.5
2015,65 à 69 ans,Femmes,Diabète sucré,27.8
2015,65 à 69 ans,Femmes,Maladies du coeur,114.1
2015,65 à 69 ans,Femmes,Grippe et pneumopathie,12.2
2015,65 à 69 ans,Femmes,Acute bronchitis and bronchiolitis,0.4
2015,65 à 69 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,52.8
2015,70 à 74 ans,Les deux sexes,Tumeurs malignes,778.0
2015,70 à 74 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",10.6
2015,70 à 74 ans,Les deux sexes,Diabète sucré,57.4
2015,70 à 74 ans,Les deux sexes,Maladies du coeur,313.4
2015,70 à 74 ans,Les deux sexes,Grippe et pneumopathie,30.8
2015,70 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.4
2015,70 à 74 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,109.1
2015,70 à 74 ans,Hommes,Tumeurs malignes,902.8
2015,70 à 74 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",12.9
2015,70 à 74 ans,Hommes,Diabète sucré,79.2
2015,70 à 74 ans,Hommes,Maladies du coeur,431.0
2015,70 à 74 ans,Hommes,Grippe et pneumopathie,37.8
2015,70 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.5
2015,70 à 74 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,119.2
2015,70 à 74 ans,Femmes,Tumeurs malignes,664.7
2015,70 à 74 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",8.6
2015,70 à 74 ans,Femmes,Diabète sucré,37.7
2015,70 à 74 ans,Femmes,Maladies du coeur,206.7
2015,70 à 74 ans,Femmes,Grippe et pneumopathie,24.5
2015,70 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.3
2015,70 à 74 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,100.0
2015,75 à 84 ans,Les deux sexes,Tumeurs malignes,1254.0
2015,75 à 84 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",30.0
2015,75 à 84 ans,Les deux sexes,Diabète sucré,119.0
2015,75 à 84 ans,Les deux sexes,Maladies du coeur,750.6
2015,75 à 84 ans,Les deux sexes,Grippe et pneumopathie,100.4
2015,75 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.9
2015,75 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,240.9
2015,75 à 84 ans,Hommes,Tumeurs malignes,1546.7
2015,75 à 84 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",40.5
2015,75 à 84 ans,Hommes,Diabète sucré,147.7
2015,75 à 84 ans,Hommes,Maladies du coeur,962.9
2015,75 à 84 ans,Hommes,Grippe et pneumopathie,119.4
2015,75 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,1.3
2015,75 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,274.4
2015,75 à 84 ans,Femmes,Tumeurs malignes,1018.9
2015,75 à 84 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",21.5
2015,75 à 84 ans,Femmes,Diabète sucré,95.9
2015,75 à 84 ans,Femmes,Maladies du coeur,580.1
2015,75 à 84 ans,Femmes,Grippe et pneumopathie,85.1
2015,75 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.5
2015,75 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,214.0
2015,75 à 79 ans,Les deux sexes,Tumeurs malignes,1075.7
2015,75 à 79 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",22.7
2015,75 à 79 ans,Les deux sexes,Diabète sucré,90.6
2015,75 à 79 ans,Les deux sexes,Maladies du coeur,528.1
2015,75 à 79 ans,Les deux sexes,Grippe et pneumopathie,61.4
2015,75 à 79 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.4
2015,75 à 79 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,188.5
2015,75 à 79 ans,Hommes,Tumeurs malignes,1310.1
2015,75 à 79 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",30.8
2015,75 à 79 ans,Hommes,Diabète sucré,115.4
2015,75 à 79 ans,Hommes,Maladies du coeur,698.2
2015,75 à 79 ans,Hommes,Grippe et pneumopathie,75.4
2015,75 à 79 ans,Hommes,Acute bronchitis and bronchiolitis,0.4
2015,75 à 79 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,208.7
2015,75 à 79 ans,Femmes,Tumeurs malignes,878.2
2015,75 à 79 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",15.8
2015,75 à 79 ans,Femmes,Diabète sucré,69.8
2015,75 à 79 ans,Femmes,Maladies du coeur,384.7
2015,75 à 79 ans,Femmes,Grippe et pneumopathie,49.7
2015,75 à 79 ans,Femmes,Acute bronchitis and bronchiolitis,0.4
2015,75 à 79 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,171.6
2015,80 à 84 ans,Les deux sexes,Tumeurs malignes,1493.4
2015,80 à 84 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",39.7
2015,80 à 84 ans,Les deux sexes,Diabète sucré,157.1
2015,80 à 84 ans,Les deux sexes,Maladies du coeur,1049.5
2015,80 à 84 ans,Les deux sexes,Grippe et pneumopathie,152.7
2015,80 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,1.5
2015,80 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,311.1
2015,80 à 84 ans,Hommes,Tumeurs malignes,1884.7
2015,80 à 84 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",54.3
2015,80 à 84 ans,Hommes,Diabète sucré,194.0
2015,80 à 84 ans,Hommes,Maladies du coeur,1341.2
2015,80 à 84 ans,Hommes,Grippe et pneumopathie,182.4
2015,80 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,2.5
2015,80 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,368.3
2015,80 à 84 ans,Femmes,Tumeurs malignes,1198.6
2015,80 à 84 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",28.7
2015,80 à 84 ans,Femmes,Diabète sucré,129.4
2015,80 à 84 ans,Femmes,Maladies du coeur,829.8
2015,80 à 84 ans,Femmes,Grippe et pneumopathie,130.3
2015,80 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.7
2015,80 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,268.1
2015,85 ans et plus,Les deux sexes,Tumeurs malignes,2002.5
2015,85 ans et plus,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",69.6
2015,85 ans et plus,Les deux sexes,Diabète sucré,295.1
2015,85 ans et plus,Les deux sexes,Maladies du coeur,3033.3
2015,85 ans et plus,Les deux sexes,Grippe et pneumopathie,603.0
2015,85 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,5.0
2015,85 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,604.8
2015,85 ans et plus,Hommes,Tumeurs malignes,2802.7
2015,85 ans et plus,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",91.0
2015,85 ans et plus,Hommes,Diabète sucré,355.6
2015,85 ans et plus,Hommes,Maladies du coeur,3417.5
2015,85 ans et plus,Hommes,Grippe et pneumopathie,673.5
2015,85 ans et plus,Hommes,Acute bronchitis and bronchiolitis,5.0
2015,85 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,807.7
2015,85 ans et plus,Femmes,Tumeurs malignes,1585.5
2015,85 ans et plus,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",58.5
2015,85 ans et plus,Femmes,Diabète sucré,263.5
2015,85 ans et plus,Femmes,Maladies du coeur,2833.1
2015,85 ans et plus,Femmes,Grippe et pneumopathie,566.2
2015,85 ans et plus,Femmes,Acute bronchitis and bronchiolitis,5.0
2015,85 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,499.1
2015,85 à 89 ans,Les deux sexes,Tumeurs malignes,1836.6
2015,85 à 89 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",53.4
2015,85 à 89 ans,Les deux sexes,Diabète sucré,244.2
2015,85 à 89 ans,Les deux sexes,Maladies du coeur,2040.2
2015,85 à 89 ans,Les deux sexes,Grippe et pneumopathie,355.6
2015,85 à 89 ans,Les deux sexes,Acute bronchitis and bronchiolitis,2.9
2015,85 à 89 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,495.8
2015,85 à 89 ans,Hommes,Tumeurs malignes,2509.4
2015,85 à 89 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",77.2
2015,85 à 89 ans,Hommes,Diabète sucré,311.0
2015,85 à 89 ans,Hommes,Maladies du coeur,2541.6
2015,85 à 89 ans,Hommes,Grippe et pneumopathie,421.5
2015,85 à 89 ans,Hommes,Acute bronchitis and bronchiolitis,3.9
2015,85 à 89 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,657.5
2015,85 à 89 ans,Femmes,Tumeurs malignes,1429.7
2015,85 à 89 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",39.0
2015,85 à 89 ans,Femmes,Diabète sucré,203.9
2015,85 à 89 ans,Femmes,Maladies du coeur,1737.0
2015,85 à 89 ans,Femmes,Grippe et pneumopathie,315.7
2015,85 à 89 ans,Femmes,Acute bronchitis and bronchiolitis,2.4
2015,85 à 89 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,398.0
2015,90 ans et plus,Les deux sexes,Tumeurs malignes,2286.7
2015,90 ans et plus,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",97.5
2015,90 ans et plus,Les deux sexes,Diabète sucré,382.2
2015,90 ans et plus,Les deux sexes,Maladies du coeur,4734.8
2015,90 ans et plus,Les deux sexes,Grippe et pneumopathie,1026.8
2015,90 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,8.6
2015,90 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,791.6
2015,90 ans et plus,Hommes,Tumeurs malignes,3469.9
2015,90 ans et plus,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",122.5
2015,90 ans et plus,Hommes,Diabète sucré,457.3
2015,90 ans et plus,Hommes,Maladies du coeur,5410.1
2015,90 ans et plus,Hommes,Grippe et pneumopathie,1246.7
2015,90 ans et plus,Hommes,Acute bronchitis and bronchiolitis,7.6
2015,90 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,1149.5
2015,90 ans et plus,Femmes,Tumeurs malignes,1817.8
2015,90 ans et plus,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",87.6
2015,90 ans et plus,Femmes,Diabète sucré,352.4
2015,90 ans et plus,Femmes,Maladies du coeur,4467.2
2015,90 ans et plus,Femmes,Grippe et pneumopathie,939.7
2015,90 ans et plus,Femmes,Acute bronchitis and bronchiolitis,9.0
2015,90 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,649.8
2016,Tous les âges,Les deux sexes,Tumeurs malignes,218.1
2016,Tous les âges,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.5
2016,Tous les âges,Les deux sexes,Diabète sucré,18.9
2016,Tous les âges,Les deux sexes,Maladies du coeur,141.7
2016,Tous les âges,Les deux sexes,Grippe et pneumopathie,17.2
2016,Tous les âges,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2016,Tous les âges,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,33.9
2016,Tous les âges,Hommes,Tumeurs malignes,230.5
2016,Tous les âges,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.7
2016,Tous les âges,Hommes,Diabète sucré,20.5
2016,Tous les âges,Hommes,Maladies du coeur,152.8
2016,Tous les âges,Hommes,Grippe et pneumopathie,16.4
2016,Tous les âges,Hommes,Acute bronchitis and bronchiolitis,0.1
2016,Tous les âges,Hommes,Maladies chroniques des voies respiratoires inférieures,34.3
2016,Tous les âges,Femmes,Tumeurs malignes,205.9
2016,Tous les âges,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.3
2016,Tous les âges,Femmes,Diabète sucré,17.2
2016,Tous les âges,Femmes,Maladies du coeur,130.8
2016,Tous les âges,Femmes,Grippe et pneumopathie,17.9
2016,Tous les âges,Femmes,Acute bronchitis and bronchiolitis,0.1
2016,Tous les âges,Femmes,Maladies chroniques des voies respiratoires inférieures,33.5
2016,1 à 14 ans,Les deux sexes,Tumeurs malignes,2.4
2016,1 à 14 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2016,1 à 14 ans,Les deux sexes,Diabète sucré,0.0
2016,1 à 14 ans,Les deux sexes,Maladies du coeur,0.4
2016,1 à 14 ans,Les deux sexes,Grippe et pneumopathie,0.4
2016,1 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2016,1 à 14 ans,Hommes,Tumeurs malignes,2.5
2016,1 à 14 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2016,1 à 14 ans,Hommes,Diabète sucré,0.0
2016,1 à 14 ans,Hommes,Maladies du coeur,0.4
2016,1 à 14 ans,Hommes,Grippe et pneumopathie,0.3
2016,1 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 14 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2016,1 à 14 ans,Femmes,Tumeurs malignes,2.3
2016,1 à 14 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2016,1 à 14 ans,Femmes,Diabète sucré,0.0
2016,1 à 14 ans,Femmes,Maladies du coeur,0.4
2016,1 à 14 ans,Femmes,Grippe et pneumopathie,0.5
2016,1 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 14 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.0
2016,1 à 4 ans,Les deux sexes,Tumeurs malignes,2.4
2016,1 à 4 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2016,1 à 4 ans,Les deux sexes,Diabète sucré,0.0
2016,1 à 4 ans,Les deux sexes,Maladies du coeur,0.5
