Year,Âge au décès,Sexe,Causes of death,Value
2015,55 à 64 ans,Femmes,Influenza and pneumonia,6.4
2015,55 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2015,55 à 64 ans,Femmes,Chronic lower respiratory diseases,17.3
2015,55 à 59 ans,Les deux sexes,Malignant neoplasms,209.4
2015,55 à 59 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.9
2015,55 à 59 ans,Les deux sexes,Diabetes mellitus,12.6
2015,55 à 59 ans,Les deux sexes,Diseases of heart,77.4
2015,55 à 59 ans,Les deux sexes,Influenza and pneumonia,5.6
2015,55 à 59 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2015,55 à 59 ans,Les deux sexes,Chronic lower respiratory diseases,12.7
2015,55 à 59 ans,Hommes,Malignant neoplasms,209.8
2015,55 à 59 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",2.3
2015,55 à 59 ans,Hommes,Diabetes mellitus,16.5
2015,55 à 59 ans,Hommes,Diseases of heart,118.8
2015,55 à 59 ans,Hommes,Influenza and pneumonia,6.5
2015,55 à 59 ans,Hommes,Acute bronchitis and bronchiolitis,0.2
2015,55 à 59 ans,Hommes,Chronic lower respiratory diseases,13.7
2015,55 à 59 ans,Femmes,Malignant neoplasms,209.0
2015,55 à 59 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",1.5
2015,55 à 59 ans,Femmes,Diabetes mellitus,8.7
2015,55 à 59 ans,Femmes,Diseases of heart,36.1
2015,55 à 59 ans,Femmes,Influenza and pneumonia,4.8
2015,55 à 59 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2015,55 à 59 ans,Femmes,Chronic lower respiratory diseases,11.7
2015,60 à 64 ans,Les deux sexes,Malignant neoplasms,348.1
2015,60 à 64 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",3.4
2015,60 à 64 ans,Les deux sexes,Diabetes mellitus,21.9
2015,60 à 64 ans,Les deux sexes,Diseases of heart,128.7
2015,60 à 64 ans,Les deux sexes,Influenza and pneumonia,8.6
2015,60 à 64 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2015,60 à 64 ans,Les deux sexes,Chronic lower respiratory diseases,28.0
2015,60 à 64 ans,Hommes,Malignant neoplasms,379.4
2015,60 à 64 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",3.8
2015,60 à 64 ans,Hommes,Diabetes mellitus,29.1
2015,60 à 64 ans,Hommes,Diseases of heart,187.0
2015,60 à 64 ans,Hommes,Influenza and pneumonia,8.9
2015,60 à 64 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2015,60 à 64 ans,Hommes,Chronic lower respiratory diseases,32.3
2015,60 à 64 ans,Femmes,Malignant neoplasms,317.5
2015,60 à 64 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",3.0
2015,60 à 64 ans,Femmes,Diabetes mellitus,14.9
2015,60 à 64 ans,Femmes,Diseases of heart,71.8
2015,60 à 64 ans,Femmes,Influenza and pneumonia,8.3
2015,60 à 64 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2015,60 à 64 ans,Femmes,Chronic lower respiratory diseases,23.7
2015,65 à 74 ans,Les deux sexes,Malignant neoplasms,622.8
2015,65 à 74 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",7.9
2015,65 à 74 ans,Les deux sexes,Diabetes mellitus,47.3
2015,65 à 74 ans,Les deux sexes,Diseases of heart,244.7
2015,65 à 74 ans,Les deux sexes,Influenza and pneumonia,21.6
2015,65 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.3
2015,65 à 74 ans,Les deux sexes,Chronic lower respiratory diseases,78.6
2015,65 à 74 ans,Hommes,Malignant neoplasms,712.6
2015,65 à 74 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",9.8
2015,65 à 74 ans,Hommes,Diabetes mellitus,63.7
2015,65 à 74 ans,Hommes,Diseases of heart,342.5
2015,65 à 74 ans,Hommes,Influenza and pneumonia,26.2
2015,65 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.2
2015,65 à 74 ans,Hommes,Chronic lower respiratory diseases,84.7
2015,65 à 74 ans,Femmes,Malignant neoplasms,539.0
2015,65 à 74 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",6.2
2015,65 à 74 ans,Femmes,Diabetes mellitus,32.0
2015,65 à 74 ans,Femmes,Diseases of heart,153.3
2015,65 à 74 ans,Femmes,Influenza and pneumonia,17.4
2015,65 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.4
2015,65 à 74 ans,Femmes,Chronic lower respiratory diseases,72.8
2015,65 à 69 ans,Les deux sexes,Malignant neoplasms,511.4
2015,65 à 69 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",6.0
2015,65 à 69 ans,Les deux sexes,Diabetes mellitus,40.0
2015,65 à 69 ans,Les deux sexes,Diseases of heart,195.3
2015,65 à 69 ans,Les deux sexes,Influenza and pneumonia,15.0
2015,65 à 69 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.2
2015,65 à 69 ans,Les deux sexes,Chronic lower respiratory diseases,56.6
2015,65 à 69 ans,Hommes,Malignant neoplasms,579.4
2015,65 à 69 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",7.6
2015,65 à 69 ans,Hommes,Diabetes mellitus,52.8
2015,65 à 69 ans,Hommes,Diseases of heart,280.6
2015,65 à 69 ans,Hommes,Influenza and pneumonia,18.0
2015,65 à 69 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2015,65 à 69 ans,Hommes,Chronic lower respiratory diseases,60.6
2015,65 à 69 ans,Femmes,Malignant neoplasms,446.6
2015,65 à 69 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.5
2015,65 à 69 ans,Femmes,Diabetes mellitus,27.8
2015,65 à 69 ans,Femmes,Diseases of heart,114.1
2015,65 à 69 ans,Femmes,Influenza and pneumonia,12.2
2015,65 à 69 ans,Femmes,Acute bronchitis and bronchiolitis,0.4
2015,65 à 69 ans,Femmes,Chronic lower respiratory diseases,52.8
2015,70 à 74 ans,Les deux sexes,Malignant neoplasms,778.0
2015,70 à 74 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",10.6
2015,70 à 74 ans,Les deux sexes,Diabetes mellitus,57.4
2015,70 à 74 ans,Les deux sexes,Diseases of heart,313.4
2015,70 à 74 ans,Les deux sexes,Influenza and pneumonia,30.8
2015,70 à 74 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.4
2015,70 à 74 ans,Les deux sexes,Chronic lower respiratory diseases,109.1
2015,70 à 74 ans,Hommes,Malignant neoplasms,902.8
2015,70 à 74 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",12.9
2015,70 à 74 ans,Hommes,Diabetes mellitus,79.2
2015,70 à 74 ans,Hommes,Diseases of heart,431.0
2015,70 à 74 ans,Hommes,Influenza and pneumonia,37.8
2015,70 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.5
2015,70 à 74 ans,Hommes,Chronic lower respiratory diseases,119.2
2015,70 à 74 ans,Femmes,Malignant neoplasms,664.7
2015,70 à 74 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",8.6
2015,70 à 74 ans,Femmes,Diabetes mellitus,37.7
2015,70 à 74 ans,Femmes,Diseases of heart,206.7
2015,70 à 74 ans,Femmes,Influenza and pneumonia,24.5
2015,70 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.3
2015,70 à 74 ans,Femmes,Chronic lower respiratory diseases,100.0
2015,75 à 84 ans,Les deux sexes,Malignant neoplasms,1254.0
2015,75 à 84 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",30.0
2015,75 à 84 ans,Les deux sexes,Diabetes mellitus,119.0
2015,75 à 84 ans,Les deux sexes,Diseases of heart,750.6
2015,75 à 84 ans,Les deux sexes,Influenza and pneumonia,100.4
2015,75 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.9
2015,75 à 84 ans,Les deux sexes,Chronic lower respiratory diseases,240.9
2015,75 à 84 ans,Hommes,Malignant neoplasms,1546.7
2015,75 à 84 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",40.5
2015,75 à 84 ans,Hommes,Diabetes mellitus,147.7
2015,75 à 84 ans,Hommes,Diseases of heart,962.9
2015,75 à 84 ans,Hommes,Influenza and pneumonia,119.4
2015,75 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,1.3
2015,75 à 84 ans,Hommes,Chronic lower respiratory diseases,274.4
2015,75 à 84 ans,Femmes,Malignant neoplasms,1018.9
2015,75 à 84 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",21.5
2015,75 à 84 ans,Femmes,Diabetes mellitus,95.9
2015,75 à 84 ans,Femmes,Diseases of heart,580.1
2015,75 à 84 ans,Femmes,Influenza and pneumonia,85.1
2015,75 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.5
2015,75 à 84 ans,Femmes,Chronic lower respiratory diseases,214.0
2015,75 à 79 ans,Les deux sexes,Malignant neoplasms,1075.7
2015,75 à 79 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",22.7
2015,75 à 79 ans,Les deux sexes,Diabetes mellitus,90.6
2015,75 à 79 ans,Les deux sexes,Diseases of heart,528.1
2015,75 à 79 ans,Les deux sexes,Influenza and pneumonia,61.4
2015,75 à 79 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.4
2015,75 à 79 ans,Les deux sexes,Chronic lower respiratory diseases,188.5
2015,75 à 79 ans,Hommes,Malignant neoplasms,1310.1
2015,75 à 79 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",30.8
2015,75 à 79 ans,Hommes,Diabetes mellitus,115.4
2015,75 à 79 ans,Hommes,Diseases of heart,698.2
2015,75 à 79 ans,Hommes,Influenza and pneumonia,75.4
2015,75 à 79 ans,Hommes,Acute bronchitis and bronchiolitis,0.4
2015,75 à 79 ans,Hommes,Chronic lower respiratory diseases,208.7
2015,75 à 79 ans,Femmes,Malignant neoplasms,878.2
2015,75 à 79 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",15.8
2015,75 à 79 ans,Femmes,Diabetes mellitus,69.8
2015,75 à 79 ans,Femmes,Diseases of heart,384.7
2015,75 à 79 ans,Femmes,Influenza and pneumonia,49.7
2015,75 à 79 ans,Femmes,Acute bronchitis and bronchiolitis,0.4
2015,75 à 79 ans,Femmes,Chronic lower respiratory diseases,171.6
2015,80 à 84 ans,Les deux sexes,Malignant neoplasms,1493.4
2015,80 à 84 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",39.7
2015,80 à 84 ans,Les deux sexes,Diabetes mellitus,157.1
2015,80 à 84 ans,Les deux sexes,Diseases of heart,1049.5
2015,80 à 84 ans,Les deux sexes,Influenza and pneumonia,152.7
2015,80 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,1.5
2015,80 à 84 ans,Les deux sexes,Chronic lower respiratory diseases,311.1
2015,80 à 84 ans,Hommes,Malignant neoplasms,1884.7
2015,80 à 84 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",54.3
2015,80 à 84 ans,Hommes,Diabetes mellitus,194.0
2015,80 à 84 ans,Hommes,Diseases of heart,1341.2
2015,80 à 84 ans,Hommes,Influenza and pneumonia,182.4
2015,80 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,2.5
2015,80 à 84 ans,Hommes,Chronic lower respiratory diseases,368.3
2015,80 à 84 ans,Femmes,Malignant neoplasms,1198.6
2015,80 à 84 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",28.7
2015,80 à 84 ans,Femmes,Diabetes mellitus,129.4
2015,80 à 84 ans,Femmes,Diseases of heart,829.8
2015,80 à 84 ans,Femmes,Influenza and pneumonia,130.3
2015,80 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.7
2015,80 à 84 ans,Femmes,Chronic lower respiratory diseases,268.1
2015,85 ans et plus,Les deux sexes,Malignant neoplasms,2002.5
2015,85 ans et plus,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",69.6
2015,85 ans et plus,Les deux sexes,Diabetes mellitus,295.1
2015,85 ans et plus,Les deux sexes,Diseases of heart,3033.3
2015,85 ans et plus,Les deux sexes,Influenza and pneumonia,603.0
2015,85 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,5.0
2015,85 ans et plus,Les deux sexes,Chronic lower respiratory diseases,604.8
2015,85 ans et plus,Hommes,Malignant neoplasms,2802.7
2015,85 ans et plus,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",91.0
2015,85 ans et plus,Hommes,Diabetes mellitus,355.6
2015,85 ans et plus,Hommes,Diseases of heart,3417.5
2015,85 ans et plus,Hommes,Influenza and pneumonia,673.5
2015,85 ans et plus,Hommes,Acute bronchitis and bronchiolitis,5.0
2015,85 ans et plus,Hommes,Chronic lower respiratory diseases,807.7
2015,85 ans et plus,Femmes,Malignant neoplasms,1585.5
2015,85 ans et plus,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",58.5
2015,85 ans et plus,Femmes,Diabetes mellitus,263.5
2015,85 ans et plus,Femmes,Diseases of heart,2833.1
2015,85 ans et plus,Femmes,Influenza and pneumonia,566.2
2015,85 ans et plus,Femmes,Acute bronchitis and bronchiolitis,5.0
2015,85 ans et plus,Femmes,Chronic lower respiratory diseases,499.1
2015,85 à 89 ans,Les deux sexes,Malignant neoplasms,1836.6
2015,85 à 89 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",53.4
2015,85 à 89 ans,Les deux sexes,Diabetes mellitus,244.2
2015,85 à 89 ans,Les deux sexes,Diseases of heart,2040.2
2015,85 à 89 ans,Les deux sexes,Influenza and pneumonia,355.6
2015,85 à 89 ans,Les deux sexes,Acute bronchitis and bronchiolitis,2.9
2015,85 à 89 ans,Les deux sexes,Chronic lower respiratory diseases,495.8
2015,85 à 89 ans,Hommes,Malignant neoplasms,2509.4
2015,85 à 89 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",77.2
2015,85 à 89 ans,Hommes,Diabetes mellitus,311.0
2015,85 à 89 ans,Hommes,Diseases of heart,2541.6
2015,85 à 89 ans,Hommes,Influenza and pneumonia,421.5
2015,85 à 89 ans,Hommes,Acute bronchitis and bronchiolitis,3.9
2015,85 à 89 ans,Hommes,Chronic lower respiratory diseases,657.5
2015,85 à 89 ans,Femmes,Malignant neoplasms,1429.7
2015,85 à 89 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",39.0
2015,85 à 89 ans,Femmes,Diabetes mellitus,203.9
2015,85 à 89 ans,Femmes,Diseases of heart,1737.0
2015,85 à 89 ans,Femmes,Influenza and pneumonia,315.7
2015,85 à 89 ans,Femmes,Acute bronchitis and bronchiolitis,2.4
2015,85 à 89 ans,Femmes,Chronic lower respiratory diseases,398.0
2015,90 ans et plus,Les deux sexes,Malignant neoplasms,2286.7
2015,90 ans et plus,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",97.5
2015,90 ans et plus,Les deux sexes,Diabetes mellitus,382.2
2015,90 ans et plus,Les deux sexes,Diseases of heart,4734.8
2015,90 ans et plus,Les deux sexes,Influenza and pneumonia,1026.8
2015,90 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,8.6
2015,90 ans et plus,Les deux sexes,Chronic lower respiratory diseases,791.6
2015,90 ans et plus,Hommes,Malignant neoplasms,3469.9
2015,90 ans et plus,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",122.5
2015,90 ans et plus,Hommes,Diabetes mellitus,457.3
2015,90 ans et plus,Hommes,Diseases of heart,5410.1
2015,90 ans et plus,Hommes,Influenza and pneumonia,1246.7
2015,90 ans et plus,Hommes,Acute bronchitis and bronchiolitis,7.6
2015,90 ans et plus,Hommes,Chronic lower respiratory diseases,1149.5
2015,90 ans et plus,Femmes,Malignant neoplasms,1817.8
2015,90 ans et plus,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",87.6
2015,90 ans et plus,Femmes,Diabetes mellitus,352.4
2015,90 ans et plus,Femmes,Diseases of heart,4467.2
2015,90 ans et plus,Femmes,Influenza and pneumonia,939.7
2015,90 ans et plus,Femmes,Acute bronchitis and bronchiolitis,9.0
2015,90 ans et plus,Femmes,Chronic lower respiratory diseases,649.8
2016,Tous les âges,Les deux sexes,Malignant neoplasms,218.1
2016,Tous les âges,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.5
2016,Tous les âges,Les deux sexes,Diabetes mellitus,18.9
2016,Tous les âges,Les deux sexes,Diseases of heart,141.7
2016,Tous les âges,Les deux sexes,Influenza and pneumonia,17.2
2016,Tous les âges,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2016,Tous les âges,Les deux sexes,Chronic lower respiratory diseases,33.9
2016,Tous les âges,Hommes,Malignant neoplasms,230.5
2016,Tous les âges,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.7
2016,Tous les âges,Hommes,Diabetes mellitus,20.5
2016,Tous les âges,Hommes,Diseases of heart,152.8
2016,Tous les âges,Hommes,Influenza and pneumonia,16.4
2016,Tous les âges,Hommes,Acute bronchitis and bronchiolitis,0.1
2016,Tous les âges,Hommes,Chronic lower respiratory diseases,34.3
2016,Tous les âges,Femmes,Malignant neoplasms,205.9
2016,Tous les âges,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.3
2016,Tous les âges,Femmes,Diabetes mellitus,17.2
2016,Tous les âges,Femmes,Diseases of heart,130.8
2016,Tous les âges,Femmes,Influenza and pneumonia,17.9
2016,Tous les âges,Femmes,Acute bronchitis and bronchiolitis,0.1
2016,Tous les âges,Femmes,Chronic lower respiratory diseases,33.5
2016,1 à 14 ans,Les deux sexes,Malignant neoplasms,2.4
2016,1 à 14 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2016,1 à 14 ans,Les deux sexes,Diabetes mellitus,0.0
2016,1 à 14 ans,Les deux sexes,Diseases of heart,0.4
2016,1 à 14 ans,Les deux sexes,Influenza and pneumonia,0.4
2016,1 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 14 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2016,1 à 14 ans,Hommes,Malignant neoplasms,2.5
2016,1 à 14 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2016,1 à 14 ans,Hommes,Diabetes mellitus,0.0
2016,1 à 14 ans,Hommes,Diseases of heart,0.4
2016,1 à 14 ans,Hommes,Influenza and pneumonia,0.3
2016,1 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 14 ans,Hommes,Chronic lower respiratory diseases,0.1
2016,1 à 14 ans,Femmes,Malignant neoplasms,2.3
2016,1 à 14 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2016,1 à 14 ans,Femmes,Diabetes mellitus,0.0
2016,1 à 14 ans,Femmes,Diseases of heart,0.4
2016,1 à 14 ans,Femmes,Influenza and pneumonia,0.5
2016,1 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 14 ans,Femmes,Chronic lower respiratory diseases,0.0
2016,1 à 4 ans,Les deux sexes,Malignant neoplasms,2.4
2016,1 à 4 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2016,1 à 4 ans,Les deux sexes,Diabetes mellitus,0.0
2016,1 à 4 ans,Les deux sexes,Diseases of heart,0.5
2016,1 à 4 ans,Les deux sexes,Influenza and pneumonia,0.9
2016,1 à 4 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 4 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2016,1 à 4 ans,Hommes,Malignant neoplasms,3.1
2016,1 à 4 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.3
2016,1 à 4 ans,Hommes,Diabetes mellitus,0.0
2016,1 à 4 ans,Hommes,Diseases of heart,0.4
2016,1 à 4 ans,Hommes,Influenza and pneumonia,0.6
2016,1 à 4 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 4 ans,Hommes,Chronic lower respiratory diseases,0.1
2016,1 à 4 ans,Femmes,Malignant neoplasms,1.6
2016,1 à 4 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2016,1 à 4 ans,Femmes,Diabetes mellitus,0.0
2016,1 à 4 ans,Femmes,Diseases of heart,0.7
2016,1 à 4 ans,Femmes,Influenza and pneumonia,1.2
2016,1 à 4 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2016,1 à 4 ans,Femmes,Chronic lower respiratory diseases,0.1
2016,5 à 9 ans,Les deux sexes,Malignant neoplasms,2.4
2016,5 à 9 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2016,5 à 9 ans,Les deux sexes,Diabetes mellitus,0.0
2016,5 à 9 ans,Les deux sexes,Diseases of heart,0.4
2016,5 à 9 ans,Les deux sexes,Influenza and pneumonia,0.3
2016,5 à 9 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2016,5 à 9 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2016,5 à 9 ans,Hommes,Malignant neoplasms,2.4
2016,5 à 9 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
